time_ms,raw_angle,angle_deg,servo_us,phase,i2c_valid,valid,glitch,status,unwrapped_deg,phase_displacement_deg
49272,3354,294.7852,2000,LEFT_2000_US,1,1,0,48,-1333.4766,-1333.4766
49312,3329,292.5879,2000,LEFT_2000_US,1,1,0,48,-1335.6738,-1335.6738
49352,3332,292.8516,2000,LEFT_2000_US,1,1,0,48,-1335.4102,-1335.4102
49392,3317,291.5332,2000,LEFT_2000_US,1,1,0,48,-1336.7285,-1336.7285
49432,3292,289.3359,2000,LEFT_2000_US,1,1,0,48,-1338.9258,-1338.9258
49472,3266,287.0508,2000,LEFT_2000_US,1,1,0,48,-1341.2109,-1341.2109
49512,3276,287.9297,2000,LEFT_2000_US,1,1,0,48,-1340.3320,-1340.3320
49552,3239,284.6777,2000,LEFT_2000_US,1,1,0,48,-1343.5840,-1343.5840
49592,3235,284.3262,2000,LEFT_2000_US,1,1,0,48,-1343.9355,-1343.9355
49632,3236,284.4141,2000,LEFT_2000_US,1,1,0,48,-1343.8477,-1343.8477
49672,3223,283.2715,2000,LEFT_2000_US,1,1,0,48,-1344.9902,-1344.9902
49712,3190,280.3711,2000,LEFT_2000_US,1,1,0,48,-1347.8906,-1347.8906
49752,3199,281.1621,2000,LEFT_2000_US,1,1,0,48,-1347.0996,-1347.0996
49792,3168,278.4375,2000,LEFT_2000_US,1,1,0,48,-1349.8242,-1349.8242
49832,3153,277.1191,2000,LEFT_2000_US,1,1,0,48,-1351.1426,-1351.1426
49872,3139,275.8887,2000,LEFT_2000_US,1,1,0,48,-1352.3730,-1352.3730
49912,3128,274.9219,2000,LEFT_2000_US,1,1,0,48,-1353.3398,-1353.3398
49952,3115,273.7793,2000,LEFT_2000_US,1,1,0,48,-1354.4824,-1354.4824
49992,3103,272.7246,2000,LEFT_2000_US,1,1,0,48,-1355.5371,-1355.5371
50033,3112,273.5156,2000,LEFT_2000_US,1,1,0,48,-1354.7461,-1354.7461
50072,3088,271.4062,2000,LEFT_2000_US,1,1,0,48,-1356.8555,-1356.8555
50112,3096,272.1094,2000,LEFT_2000_US,1,1,0,48,-1356.1523,-1356.1523
50152,3068,269.6484,2000,LEFT_2000_US,1,1,0,48,-1358.6133,-1358.6133
50192,3061,269.0332,2000,LEFT_2000_US,1,1,0,48,-1359.2285,-1359.2285
50232,3044,267.5391,2000,LEFT_2000_US,1,1,0,48,-1360.7227,-1360.7227
50272,3037,266.9238,2000,LEFT_2000_US,1,1,0,48,-1361.3379,-1361.3379
50312,3020,265.4297,2000,LEFT_2000_US,1,1,0,48,-1362.8320,-1362.8320
50352,3027,266.0449,2000,LEFT_2000_US,1,1,0,48,-1362.2168,-1362.2168
50392,3006,264.1992,2000,LEFT_2000_US,1,1,0,48,-1364.0625,-1364.0625
50432,2996,263.3203,2000,LEFT_2000_US,1,1,0,48,-1364.9414,-1364.9414
50472,2992,262.9688,2000,LEFT_2000_US,1,1,0,48,-1365.2930,-1365.2930
50512,2980,261.9141,2000,LEFT_2000_US,1,1,0,48,-1366.3477,-1366.3477
50552,2971,261.1230,2000,LEFT_2000_US,1,1,0,48,-1367.1387,-1367.1387
50592,2940,258.3984,2000,LEFT_2000_US,1,1,0,48,-1369.8633,-1369.8633
50632,2928,257.3438,2000,LEFT_2000_US,1,1,0,48,-1370.9180,-1370.9180
50672,2936,258.0469,2000,LEFT_2000_US,1,1,0,48,-1370.2148,-1370.2148
50712,2911,255.8496,2000,LEFT_2000_US,1,1,0,48,-1372.4121,-1372.4121
50752,2916,256.2891,2000,LEFT_2000_US,1,1,0,48,-1371.9727,-1371.9727
50792,2903,255.1465,2000,LEFT_2000_US,1,1,0,48,-1373.1152,-1373.1152
50832,2877,252.8613,2000,LEFT_2000_US,1,1,0,48,-1375.4004,-1375.4004
50872,2862,251.5430,2000,LEFT_2000_US,1,1,0,48,-1376.7188,-1376.7188
50912,2870,252.2461,2000,LEFT_2000_US,1,1,0,48,-1376.0156,-1376.0156
50952,2861,251.4551,2000,LEFT_2000_US,1,1,0,48,-1376.8066,-1376.8066
50992,2826,248.3789,2000,LEFT_2000_US,1,1,0,48,-1379.8828,-1379.8828
51032,2818,247.6758,2000,LEFT_2000_US,1,1,0,48,-1380.5859,-1380.5859
51072,2821,247.9395,2000,LEFT_2000_US,1,1,0,48,-1380.3223,-1380.3223
51112,2806,246.6211,2000,LEFT_2000_US,1,1,0,48,-1381.6406,-1381.6406
51152,2790,245.2148,2000,LEFT_2000_US,1,1,0,48,-1383.0469,-1383.0469
51192,2775,243.8965,2000,LEFT_2000_US,1,1,0,48,-1384.3652,-1384.3652
51232,2760,242.5781,2000,LEFT_2000_US,1,1,0,48,-1385.6836,-1385.6836
51272,2749,241.6113,2000,LEFT_2000_US,1,1,0,48,-1386.6504,-1386.6504
51312,2738,240.6445,2000,LEFT_2000_US,1,1,0,48,-1387.6172,-1387.6172
51352,2728,239.7656,2000,LEFT_2000_US,1,1,0,48,-1388.4961,-1388.4961
51392,2726,239.5898,2000,LEFT_2000_US,1,1,0,48,-1388.6719,-1388.6719
51432,2722,239.2383,2000,LEFT_2000_US,1,1,0,48,-1389.0234,-1389.0234
51473,2697,237.0410,2000,LEFT_2000_US,1,1,0,48,-1391.2207,-1391.2207
51512,2692,236.6016,2000,LEFT_2000_US,1,1,0,48,-1391.6602,-1391.6602
51552,2686,236.0742,2000,LEFT_2000_US,1,1,0,48,-1392.1875,-1392.1875
51592,2663,234.0527,2000,LEFT_2000_US,1,1,0,48,-1394.2090,-1394.2090
51632,2652,233.0859,2000,LEFT_2000_US,1,1,0,48,-1395.1758,-1395.1758
51672,2649,232.8223,2000,LEFT_2000_US,1,1,0,48,-1395.4395,-1395.4395
51712,2627,230.8887,2000,LEFT_2000_US,1,1,0,48,-1397.3730,-1397.3730
51752,2614,229.7461,2000,LEFT_2000_US,1,1,0,48,-1398.5156,-1398.5156
51792,2605,228.9551,2000,LEFT_2000_US,1,1,0,48,-1399.3066,-1399.3066
51832,2604,228.8672,2000,LEFT_2000_US,1,1,0,48,-1399.3945,-1399.3945
51872,2598,228.3398,2000,LEFT_2000_US,1,1,0,48,-1399.9219,-1399.9219
51912,2591,227.7246,2000,LEFT_2000_US,1,1,0,48,-1400.5371,-1400.5371
51952,2578,226.5820,2000,LEFT_2000_US,1,1,0,48,-1401.6797,-1401.6797
51992,2549,224.0332,2000,LEFT_2000_US,1,1,0,48,-1404.2285,-1404.2285
52032,2541,223.3301,2000,LEFT_2000_US,1,1,0,48,-1404.9316,-1404.9316
52072,2541,223.3301,2000,LEFT_2000_US,1,1,0,48,-1404.9316,-1404.9316
52112,2535,222.8027,2000,LEFT_2000_US,1,1,0,48,-1405.4590,-1405.4590
52152,2510,220.6055,2000,LEFT_2000_US,1,1,0,48,-1407.6562,-1407.6562
52192,2512,220.7812,2000,LEFT_2000_US,1,1,0,48,-1407.4805,-1407.4805
52232,2499,219.6387,2000,LEFT_2000_US,1,1,0,48,-1408.6230,-1408.6230
52272,2488,218.6719,2000,LEFT_2000_US,1,1,0,48,-1409.5898,-1409.5898
52312,2459,216.1230,2000,LEFT_2000_US,1,1,0,48,-1412.1387,-1412.1387
52352,2449,215.2441,2000,LEFT_2000_US,1,1,0,48,-1413.0176,-1413.0176
52392,2444,214.8047,2000,LEFT_2000_US,1,1,0,48,-1413.4570,-1413.4570
52432,2437,214.1895,2000,LEFT_2000_US,1,1,0,48,-1414.0723,-1414.0723
52472,2427,213.3105,2000,LEFT_2000_US,1,1,0,48,-1414.9512,-1414.9512
52512,2418,212.5195,2000,LEFT_2000_US,1,1,0,48,-1415.7422,-1415.7422
52552,2406,211.4648,2000,LEFT_2000_US,1,1,0,48,-1416.7969,-1416.7969
52593,2391,210.1465,2000,LEFT_2000_US,1,1,0,48,-1418.1152,-1418.1152
52632,2369,208.2129,2000,LEFT_2000_US,1,1,0,48,-1420.0488,-1420.0488
52672,2358,207.2461,2000,LEFT_2000_US,1,1,0,48,-1421.0156,-1421.0156
52712,2346,206.1914,2000,LEFT_2000_US,1,1,0,48,-1422.0703,-1422.0703
52752,2337,205.4004,2000,LEFT_2000_US,1,1,0,48,-1422.8613,-1422.8613
52792,2321,203.9941,2000,LEFT_2000_US,1,1,0,48,-1424.2676,-1424.2676
52832,2323,204.1699,2000,LEFT_2000_US,1,1,0,48,-1424.0918,-1424.0918
52872,2308,202.8516,2000,LEFT_2000_US,1,1,0,48,-1425.4102,-1425.4102
52912,2291,201.3574,2000,LEFT_2000_US,1,1,0,48,-1426.9043,-1426.9043
52952,2276,200.0391,2000,LEFT_2000_US,1,1,0,48,-1428.2227,-1428.2227
52992,2265,199.0723,2000,LEFT_2000_US,1,1,0,48,-1429.1895,-1429.1895
53032,2252,197.9297,2000,LEFT_2000_US,1,1,0,48,-1430.3320,-1430.3320
53072,2248,197.5781,2000,LEFT_2000_US,1,1,0,48,-1430.6836,-1430.6836
53112,2236,196.5234,2000,LEFT_2000_US,1,1,0,48,-1431.7383,-1431.7383
53152,2219,195.0293,2000,LEFT_2000_US,1,1,0,48,-1433.2324,-1433.2324
53192,2212,194.4141,2000,LEFT_2000_US,1,1,0,48,-1433.8477,-1433.8477
53232,2192,192.6562,2000,LEFT_2000_US,1,1,0,48,-1435.6055,-1435.6055
53272,2182,191.7773,2000,LEFT_2000_US,1,1,0,48,-1436.4844,-1436.4844
53312,2177,191.3379,2000,LEFT_2000_US,1,1,0,48,-1436.9238,-1436.9238
53352,2158,189.6680,2000,LEFT_2000_US,1,1,0,48,-1438.5938,-1438.5938
53392,2145,188.5254,2000,LEFT_2000_US,1,1,0,48,-1439.7363,-1439.7363
53432,2140,188.0859,2000,LEFT_2000_US,1,1,0,48,-1440.1758,-1440.1758
53472,-1,-1.0000,2000,LEFT_2000_US,0,0,0,0,-1440.1758,-1440.1758
53512,2115,185.8887,2000,LEFT_2000_US,1,1,0,48,-1442.3730,-1442.3730
53552,2103,184.8340,2000,LEFT_2000_US,1,1,0,48,-1443.4277,-1443.4277
53592,2086,183.3398,2000,LEFT_2000_US,1,1,0,48,-1444.9219,-1444.9219
53632,2075,182.3730,2000,LEFT_2000_US,1,1,0,48,-1445.8887,-1445.8887
53672,2068,181.7578,2000,LEFT_2000_US,1,1,0,48,-1446.5039,-1446.5039
53712,2053,180.4395,2000,LEFT_2000_US,1,1,0,48,-1447.8223,-1447.8223
53752,2040,179.2969,2000,LEFT_2000_US,1,1,0,48,-1448.9648,-1448.9648
53792,2030,178.4180,2000,LEFT_2000_US,1,1,0,48,-1449.8438,-1449.8438
53832,2021,177.6270,2000,LEFT_2000_US,1,1,0,48,-1450.6348,-1450.6348
53872,2008,176.4844,2000,LEFT_2000_US,1,1,0,48,-1451.7773,-1451.7773
53912,1995,175.3418,2000,LEFT_2000_US,1,1,0,48,-1452.9199,-1452.9199
53952,1984,174.3750,2000,LEFT_2000_US,1,1,0,48,-1453.8867,-1453.8867
53992,1973,173.4082,2000,LEFT_2000_US,1,1,0,48,-1454.8535,-1454.8535
54032,1958,172.0898,2000,LEFT_2000_US,1,1,0,48,-1456.1719,-1456.1719
54072,1948,171.2109,2000,LEFT_2000_US,1,1,0,48,-1457.0508,-1457.0508
54112,1931,169.7168,2000,LEFT_2000_US,1,1,0,48,-1458.5449,-1458.5449
54152,1924,169.1016,2000,LEFT_2000_US,1,1,0,48,-1459.1602,-1459.1602
54192,1918,168.5742,2000,LEFT_2000_US,1,1,0,48,-1459.6875,-1459.6875
54232,1896,166.6406,2000,LEFT_2000_US,1,1,0,48,-1461.6211,-1461.6211
54272,1887,165.8496,2000,LEFT_2000_US,1,1,0,48,-1462.4121,-1462.4121
54312,1871,164.4434,2000,LEFT_2000_US,1,1,0,48,-1463.8184,-1463.8184
54352,1867,164.0918,2000,LEFT_2000_US,1,1,0,48,-1464.1699,-1464.1699
54392,1853,162.8613,2000,LEFT_2000_US,1,1,0,48,-1465.4004,-1465.4004
54432,1846,162.2461,2000,LEFT_2000_US,1,1,0,48,-1466.0156,-1466.0156
54472,1827,160.5762,2000,LEFT_2000_US,1,1,0,48,-1467.6855,-1467.6855
54512,1822,160.1367,2000,LEFT_2000_US,1,1,0,48,-1468.1250,-1468.1250
54552,1801,158.2910,2000,LEFT_2000_US,1,1,0,48,-1469.9707,-1469.9707
54592,1788,157.1484,2000,LEFT_2000_US,1,1,0,48,-1471.1133,-1471.1133
54632,1781,156.5332,2000,LEFT_2000_US,1,1,0,48,-1471.7285,-1471.7285
54672,1760,154.6875,2000,LEFT_2000_US,1,1,0,48,-1473.5742,-1473.5742
54712,1747,153.5449,2000,LEFT_2000_US,1,1,0,48,-1474.7168,-1474.7168
54753,1747,153.5449,2000,LEFT_2000_US,1,1,0,48,-1474.7168,-1474.7168
54793,1725,151.6113,2000,LEFT_2000_US,1,1,0,48,-1476.6504,-1476.6504
54832,1715,150.7324,2000,LEFT_2000_US,1,1,0,48,-1477.5293,-1477.5293
54872,1709,150.2051,2000,LEFT_2000_US,1,1,0,48,-1478.0566,-1478.0566
54912,1698,149.2383,2000,LEFT_2000_US,1,1,0,48,-1479.0234,-1479.0234
54952,1678,147.4805,2000,LEFT_2000_US,1,1,0,48,-1480.7812,-1480.7812
54992,1667,146.5137,2000,LEFT_2000_US,1,1,0,48,-1481.7480,-1481.7480
55032,1653,145.2832,2000,LEFT_2000_US,1,1,0,48,-1482.9785,-1482.9785
55072,1646,144.6680,2000,LEFT_2000_US,1,1,0,48,-1483.5938,-1483.5938
55112,1643,144.4043,2000,LEFT_2000_US,1,1,0,48,-1483.8574,-1483.8574
55152,1619,142.2949,2000,LEFT_2000_US,1,1,0,48,-1485.9668,-1485.9668
55192,1623,142.6465,2000,LEFT_2000_US,1,1,0,48,-1485.6152,-1485.6152
55232,1609,141.4160,2000,LEFT_2000_US,1,1,0,48,-1486.8457,-1486.8457
55272,1594,140.0977,2000,LEFT_2000_US,1,1,0,48,-1488.1641,-1488.1641
55312,1582,139.0430,2000,LEFT_2000_US,1,1,0,48,-1489.2188,-1489.2188
55352,1559,137.0215,2000,LEFT_2000_US,1,1,0,48,-1491.2402,-1491.2402
55392,1560,137.1094,2000,LEFT_2000_US,1,1,0,48,-1491.1523,-1491.1523
55432,1558,136.9336,2000,LEFT_2000_US,1,1,0,48,-1491.3281,-1491.3281
55472,1541,135.4395,2000,LEFT_2000_US,1,1,0,48,-1492.8223,-1492.8223
55512,1538,135.1758,2000,LEFT_2000_US,1,1,0,48,-1493.0859,-1493.0859
55552,1531,134.5605,2000,LEFT_2000_US,1,1,0,48,-1493.7012,-1493.7012
55592,1501,131.9238,2000,LEFT_2000_US,1,1,0,48,-1496.3379,-1496.3379
55632,1485,130.5176,2000,LEFT_2000_US,1,1,0,48,-1497.7441,-1497.7441
55672,1484,130.4297,2000,LEFT_2000_US,1,1,0,48,-1497.8320,-1497.8320
55712,1462,128.4961,2000,LEFT_2000_US,1,1,0,48,-1499.7656,-1499.7656
55752,1464,128.6719,2000,LEFT_2000_US,1,1,0,48,-1499.5898,-1499.5898
55792,1464,128.6719,2000,LEFT_2000_US,1,1,0,48,-1499.5898,-1499.5898
55832,1453,127.7051,2000,LEFT_2000_US,1,1,0,48,-1500.5566,-1500.5566
55872,1429,125.5957,2000,LEFT_2000_US,1,1,0,48,-1502.6660,-1502.6660
55912,1410,123.9258,2000,LEFT_2000_US,1,1,0,48,-1504.3359,-1504.3359
55952,1400,123.0469,2000,LEFT_2000_US,1,1,0,48,-1505.2148,-1505.2148
55992,1396,122.6953,2000,LEFT_2000_US,1,1,0,48,-1505.5664,-1505.5664
56032,1384,121.6406,2000,LEFT_2000_US,1,1,0,48,-1506.6211,-1506.6211
56072,1371,120.4980,2000,LEFT_2000_US,1,1,0,48,-1507.7637,-1507.7637
56112,1382,121.4648,2000,LEFT_2000_US,1,1,0,48,-1506.7969,-1506.7969
56152,1372,120.5859,2000,LEFT_2000_US,1,1,0,48,-1507.6758,-1507.6758
56192,1359,119.4434,2000,LEFT_2000_US,1,1,0,48,-1508.8184,-1508.8184
56232,1329,116.8066,2000,LEFT_2000_US,1,1,0,48,-1511.4551,-1511.4551
56272,1337,117.5098,2000,LEFT_2000_US,1,1,0,48,-1510.7520,-1510.7520
56312,1304,114.6094,2000,LEFT_2000_US,1,1,0,48,-1513.6523,-1513.6523
56352,1306,114.7852,2000,LEFT_2000_US,1,1,0,48,-1513.4766,-1513.4766
56392,1309,115.0488,2000,LEFT_2000_US,1,1,0,48,-1513.2129,-1513.2129
56432,1299,114.1699,2000,LEFT_2000_US,1,1,0,48,-1514.0918,-1514.0918
56472,1267,111.3574,2000,LEFT_2000_US,1,1,0,48,-1516.9043,-1516.9043
56512,1278,112.3242,2000,LEFT_2000_US,1,1,0,48,-1515.9375,-1515.9375
56552,1267,111.3574,2000,LEFT_2000_US,1,1,0,48,-1516.9043,-1516.9043
56592,1230,108.1055,2000,LEFT_2000_US,1,1,0,48,-1520.1562,-1520.1562
56632,1216,106.8750,2000,LEFT_2000_US,1,1,0,48,-1521.3867,-1521.3867
56672,1220,107.2266,2000,LEFT_2000_US,1,1,0,48,-1521.0352,-1521.0352
56712,1224,107.5781,2000,LEFT_2000_US,1,1,0,48,-1520.6836,-1520.6836
56752,1198,105.2930,2000,LEFT_2000_US,1,1,0,48,-1522.9688,-1522.9688
56792,1203,105.7324,2000,LEFT_2000_US,1,1,0,48,-1522.5293,-1522.5293
56832,1192,104.7656,2000,LEFT_2000_US,1,1,0,48,-1523.4961,-1523.4961
56872,1172,103.0078,2000,LEFT_2000_US,1,1,0,48,-1525.2539,-1525.2539
56912,1140,100.1953,2000,LEFT_2000_US,1,1,0,48,-1528.0664,-1528.0664
56952,1131,99.4043,2000,LEFT_2000_US,1,1,0,48,-1528.8574,-1528.8574
56992,1117,98.1738,2000,LEFT_2000_US,1,1,0,48,-1530.0879,-1530.0879
57032,1107,97.2949,2000,LEFT_2000_US,1,1,0,48,-1530.9668,-1530.9668
57072,1126,98.9648,2000,LEFT_2000_US,1,1,0,48,-1529.2969,-1529.2969
57112,1109,97.4707,2000,LEFT_2000_US,1,1,0,48,-1530.7910,-1530.7910
57152,1075,94.4824,2000,LEFT_2000_US,1,1,0,48,-1533.7793,-1533.7793
57192,4095,359.9121,2000,LEFT_2000_US,1,0,1,32,-1533.7793,-1533.7793
57232,1055,92.7246,2000,LEFT_2000_US,1,1,0,48,-1535.5371,-1535.5371
57272,1042,91.5820,2000,LEFT_2000_US,1,1,0,48,-1536.6797,-1536.6797
57312,1029,90.4395,2000,LEFT_2000_US,1,1,0,48,-1537.8223,-1537.8223
57352,1017,89.3848,2000,LEFT_2000_US,1,1,0,48,-1538.8770,-1538.8770
57392,1004,88.2422,2000,LEFT_2000_US,1,1,0,48,-1540.0195,-1540.0195
57432,1010,88.7695,2000,LEFT_2000_US,1,1,0,48,-1539.4922,-1539.4922
57472,1005,88.3301,2000,LEFT_2000_US,1,1,0,48,-1539.9316,-1539.9316
57512,998,87.7148,2000,LEFT_2000_US,1,1,0,48,-1540.5469,-1540.5469
57552,990,87.0117,2000,LEFT_2000_US,1,1,0,48,-1541.2500,-1541.2500
57592,960,84.3750,2000,LEFT_2000_US,1,1,0,48,-1543.8867,-1543.8867
57632,959,84.2871,2000,LEFT_2000_US,1,1,0,48,-1543.9746,-1543.9746
57672,950,83.4961,2000,LEFT_2000_US,1,1,0,48,-1544.7656,-1544.7656
57712,911,80.0684,2000,LEFT_2000_US,1,1,0,48,-1548.1934,-1548.1934
57752,926,81.3867,2000,LEFT_2000_US,1,1,0,48,-1546.8750,-1546.8750
57792,912,80.1562,2000,LEFT_2000_US,1,1,0,48,-1548.1055,-1548.1055
57832,871,76.5527,2000,LEFT_2000_US,1,1,0,48,-1551.7090,-1551.7090
57872,891,78.3105,2000,LEFT_2000_US,1,1,0,48,-1549.9512,-1549.9512
57912,864,75.9375,2000,LEFT_2000_US,1,1,0,48,-1552.3242,-1552.3242
57952,856,75.2344,2000,LEFT_2000_US,1,1,0,48,-1553.0273,-1553.0273
57992,822,72.2461,2000,LEFT_2000_US,1,1,0,48,-1556.0156,-1556.0156
58032,823,72.3340,2000,LEFT_2000_US,1,1,0,48,-1555.9277,-1555.9277
58072,825,72.5098,2000,LEFT_2000_US,1,1,0,48,-1555.7520,-1555.7520
58112,795,69.8730,2000,LEFT_2000_US,1,1,0,48,-1558.3887,-1558.3887
58152,797,70.0488,2000,LEFT_2000_US,1,1,0,48,-1558.2129,-1558.2129
58192,784,68.9062,2000,LEFT_2000_US,1,1,0,48,-1559.3555,-1559.3555
58232,755,66.3574,2000,LEFT_2000_US,1,1,0,48,-1561.9043,-1561.9043
58273,751,66.0059,2000,LEFT_2000_US,1,1,0,48,-1562.2559,-1562.2559
58312,730,64.1602,2000,LEFT_2000_US,1,1,0,48,-1564.1016,-1564.1016
58352,703,61.7871,2000,LEFT_2000_US,1,1,0,48,-1566.4746,-1566.4746
58392,682,59.9414,2000,LEFT_2000_US,1,1,0,48,-1568.3203,-1568.3203
58432,695,61.0840,2000,LEFT_2000_US,1,1,0,48,-1567.1777,-1567.1777
58472,660,58.0078,2000,LEFT_2000_US,1,1,0,48,-1570.2539,-1570.2539
58512,657,57.7441,2000,LEFT_2000_US,1,1,0,48,-1570.5176,-1570.5176
58552,643,56.5137,2000,LEFT_2000_US,1,1,0,48,-1571.7480,-1571.7480
58592,638,56.0742,2000,LEFT_2000_US,1,1,0,48,-1572.1875,-1572.1875
58632,594,52.2070,2000,LEFT_2000_US,1,1,0,48,-1576.0547,-1576.0547
58672,597,52.4707,2000,LEFT_2000_US,1,1,0,48,-1575.7910,-1575.7910
58712,581,51.0645,2000,LEFT_2000_US,1,1,0,48,-1577.1973,-1577.1973
58752,550,48.3398,2000,LEFT_2000_US,1,1,0,48,-1579.9219,-1579.9219
58792,534,46.9336,2000,LEFT_2000_US,1,1,0,48,-1581.3281,-1581.3281
58832,532,46.7578,2000,LEFT_2000_US,1,1,0,48,-1581.5039,-1581.5039
58872,522,45.8789,2000,LEFT_2000_US,1,1,0,48,-1582.3828,-1582.3828
58912,507,44.5605,2000,LEFT_2000_US,1,1,0,48,-1583.7012,-1583.7012
58952,489,42.9785,2000,LEFT_2000_US,1,1,0,48,-1585.2832,-1585.2832
58992,475,41.7480,2000,LEFT_2000_US,1,1,0,48,-1586.5137,-1586.5137
59032,455,39.9902,2000,LEFT_2000_US,1,1,0,48,-1588.2715,-1588.2715
59072,423,37.1777,2000,LEFT_2000_US,1,1,0,48,-1591.0840,-1591.0840
59112,410,36.0352,2000,LEFT_2000_US,1,1,0,48,-1592.2266,-1592.2266
59153,392,34.4531,2000,LEFT_2000_US,1,1,0,48,-1593.8086,-1593.8086
59192,383,33.6621,2000,LEFT_2000_US,1,1,0,48,-1594.5996,-1594.5996
59232,511,44.9121,2000,LEFT_2000_US,1,0,1,48,-1594.5996,-1594.5996
59272,358,31.4648,2000,LEFT_2000_US,1,1,0,16,-1596.7969,-1596.7969
59312,341,29.9707,2000,LEFT_2000_US,1,1,0,48,-1598.2910,-1598.2910
59352,314,27.5977,2000,LEFT_2000_US,1,1,0,48,-1600.6641,-1600.6641
59392,306,26.8945,2000,LEFT_2000_US,1,1,0,16,-1601.3672,-1601.3672
59432,284,24.9609,2000,LEFT_2000_US,1,1,0,48,-1603.3008,-1603.3008
59472,259,22.7637,2000,LEFT_2000_US,1,1,0,48,-1605.4980,-1605.4980
59512,244,21.4453,2000,LEFT_2000_US,1,1,0,48,-1606.8164,-1606.8164
59552,230,20.2148,2000,LEFT_2000_US,1,1,0,48,-1608.0469,-1608.0469
59592,212,18.6328,2000,LEFT_2000_US,1,1,0,48,-1609.6289,-1609.6289
59632,195,17.1387,2000,LEFT_2000_US,1,1,0,48,-1611.1230,-1611.1230
59672,183,16.0840,2000,LEFT_2000_US,1,1,0,48,-1612.1777,-1612.1777
59712,160,14.0625,2000,LEFT_2000_US,1,1,0,48,-1614.1992,-1614.1992
59752,138,12.1289,2000,LEFT_2000_US,1,1,0,48,-1616.1328,-1616.1328
59792,127,11.1621,2000,LEFT_2000_US,1,1,0,48,-1617.0996,-1617.0996
59832,115,10.1074,2000,LEFT_2000_US,1,1,0,48,-1618.1543,-1618.1543
59872,90,7.9102,2000,LEFT_2000_US,1,1,0,48,-1620.3516,-1620.3516
59912,73,6.4160,2000,LEFT_2000_US,1,1,0,48,-1621.8457,-1621.8457
59952,54,4.7461,2000,LEFT_2000_US,1,1,0,48,-1623.5156,-1623.5156
59992,37,3.2520,2000,LEFT_2000_US,1,1,0,48,-1625.0098,-1625.0098
60032,21,1.8457,2000,LEFT_2000_US,1,1,0,48,-1626.4160,-1626.4160
60072,3,0.2637,2000,LEFT_2000_US,1,1,0,48,-1627.9980,-1627.9980
60112,4081,358.6816,2000,LEFT_2000_US,1,1,0,48,-1629.5801,-1629.5801
60152,4073,357.9785,2000,LEFT_2000_US,1,1,0,48,-1630.2832,-1630.2832
60192,4055,356.3965,2000,LEFT_2000_US,1,1,0,48,-1631.8652,-1631.8652
60232,4038,354.9023,2000,LEFT_2000_US,1,1,0,48,-1633.3594,-1633.3594
60272,4022,353.4961,2000,LEFT_2000_US,1,1,0,48,-1634.7656,-1634.7656
60312,3996,351.2109,2000,LEFT_2000_US,1,1,0,48,-1637.0508,-1637.0508
60352,3982,349.9805,2000,LEFT_2000_US,1,1,0,48,-1638.2812,-1638.2812
60392,3974,349.2773,2000,LEFT_2000_US,1,1,0,48,-1638.9844,-1638.9844
60432,3955,347.6074,2000,LEFT_2000_US,1,1,0,48,-1640.6543,-1640.6543
60472,3931,345.4980,2000,LEFT_2000_US,1,1,0,48,-1642.7637,-1642.7637
60512,3928,345.2344,2000,LEFT_2000_US,1,1,0,48,-1643.0273,-1643.0273
60552,3911,343.7402,2000,LEFT_2000_US,1,1,0,48,-1644.5215,-1644.5215
60592,3885,341.4551,2000,LEFT_2000_US,1,1,0,48,-1646.8066,-1646.8066
60633,3876,340.6641,2000,LEFT_2000_US,1,1,0,48,-1647.5977,-1647.5977
60672,3857,338.9941,2000,LEFT_2000_US,1,1,0,48,-1649.2676,-1649.2676
60712,3834,336.9727,2000,LEFT_2000_US,1,1,0,48,-1651.2891,-1651.2891
60752,3829,336.5332,2000,LEFT_2000_US,1,1,0,48,-1651.7285,-1651.7285
60792,3819,335.6543,2000,LEFT_2000_US,1,1,0,48,-1652.6074,-1652.6074
60832,3790,333.1055,2000,LEFT_2000_US,1,1,0,48,-1655.1562,-1655.1562
60872,3774,331.6992,2000,LEFT_2000_US,1,1,0,48,-1656.5625,-1656.5625
60912,3767,331.0840,2000,LEFT_2000_US,1,1,0,48,-1657.1777,-1657.1777
60952,3744,329.0625,2000,LEFT_2000_US,1,1,0,48,-1659.1992,-1659.1992
60992,3746,329.2383,2000,LEFT_2000_US,1,1,0,48,-1659.0234,-1659.0234
61032,3717,326.6895,2000,LEFT_2000_US,1,1,0,48,-1661.5723,-1661.5723
61072,3709,325.9863,2000,LEFT_2000_US,1,1,0,48,-1662.2754,-1662.2754
61112,3683,323.7012,2000,LEFT_2000_US,1,1,0,48,-1664.5605,-1664.5605
61152,3670,322.5586,2000,LEFT_2000_US,1,1,0,48,-1665.7031,-1665.7031
61192,3655,321.2402,2000,LEFT_2000_US,1,1,0,48,-1667.0215,-1667.0215
61232,3642,320.0977,2000,LEFT_2000_US,1,1,0,48,-1668.1641,-1668.1641
61272,3644,320.2734,2000,LEFT_2000_US,1,1,0,48,-1667.9883,-1667.9883
61312,3607,317.0215,2000,LEFT_2000_US,1,1,0,48,-1671.2402,-1671.2402
61352,3600,316.4062,2000,LEFT_2000_US,1,1,0,48,-1671.8555,-1671.8555
61392,3578,314.4727,2000,LEFT_2000_US,1,1,0,48,-1673.7891,-1673.7891
